Bending,8 30 34 52,1000000000.0,1.0 1.0
Bending,8 34 54 30,1000000000.0,1.0 1.0
Bending,8 54 34 7,1000000000.0,1.0 1.0
Bending,3 5 50 4,1000000000.0,1.0 1.0
Bending,5 30 52 25,1000000000.0,1.0 1.0
Bending,25 5 50 30,1000000000.0,1.0 1.0
Bending,50 5 3 25,1000000000.0,1.0 1.0
Bending,36 7 37 53,1000000000.0,1.0 1.0
Bending,54 7 37 8,1000000000.0,1.0 1.0
Bending,37 7 36 54,1000000000.0,1.0 1.0
Bending,3 31 51 29,1000000000.0,1.0 1.0
Bending,50 3 5 29,1000000000.0,1.0 1.0
Bending,3 29 50 31,1000000000.0,1.0 1.0
Bending,18 20 19 59,1000000000.0,1.0 1.0
Bending,18 36 53 47,1000000000.0,1.0 1.0
Bending,18 47 36 59,1000000000.0,1.0 1.0
Bending,18 59 20 47,1000000000.0,1.0 1.0
Bending,16 17 56 15,1000000000.0,1.0 1.0
Bending,16 31 51 42,1000000000.0,1.0 1.0
Bending,16 42 56 31,1000000000.0,1.0 1.0
Bending,16 56 17 42,1000000000.0,1.0 1.0
Bending,20 44 58 46,1000000000.0,1.0 1.0
Bending,59 20 18 46,1000000000.0,1.0 1.0
Bending,20 46 59 44,1000000000.0,1.0 1.0
Bending,17 44 40 58,1000000000.0,1.0 1.0
Bending,56 17 16 40,1000000000.0,1.0 1.0
Bending,40 17 56 44,1000000000.0,1.0 1.0
Bending,60 30 34 25,1000000000.0,1.0 1.0
Bending,34 30 8 60,1000000000.0,1.0 1.0
Bending,25 30 5 60,1000000000.0,1.0 1.0
Bending,36 37 64 7,1000000000.0,1.0 1.0
Bending,64 36 37 47,1000000000.0,1.0 1.0
Bending,36 47 64 18,1000000000.0,1.0 1.0
Bending,29 31 3 62,1000000000.0,1.0 1.0
Bending,62 31 42 29,1000000000.0,1.0 1.0
Bending,42 31 16 62,1000000000.0,1.0 1.0
Bending,44 46 65 20,1000000000.0,1.0 1.0
Bending,40 44 17 65,1000000000.0,1.0 1.0
Bending,65 44 40 46,1000000000.0,1.0 1.0
Bending,34 60 24 30,1000000000.0,1.0 1.0
Bending,25 60 24 30,1000000000.0,1.0 1.0
Bending,24 60 34 25,1000000000.0,1.0 1.0
Bending,34 54 8 11,1000000000.0,1.0 1.0
Bending,24 34 11 60,1000000000.0,1.0 1.0
Bending,34 11 54 24,1000000000.0,1.0 1.0
Bending,25 50 2 5,1000000000.0,1.0 1.0
Bending,24 25 2 60,1000000000.0,1.0 1.0
Bending,25 2 50 24,1000000000.0,1.0 1.0
Bending,37 54 7 9,1000000000.0,1.0 1.0
Bending,11 54 34 9,1000000000.0,1.0 1.0
Bending,9 54 37 11,1000000000.0,1.0 1.0
Bending,50 29 1 3,1000000000.0,1.0 1.0
Bending,50 2 1 25,1000000000.0,1.0 1.0
Bending,1 50 2 29,1000000000.0,1.0 1.0
Bending,64 37 36 38,1000000000.0,1.0 1.0
Bending,37 38 64 9,1000000000.0,1.0 1.0
Bending,9 37 38 54,1000000000.0,1.0 1.0
Bending,29 62 28 31,1000000000.0,1.0 1.0
Bending,28 29 1 62,1000000000.0,1.0 1.0
Bending,1 29 50 28,1000000000.0,1.0 1.0
Bending,64 47 36 38,1000000000.0,1.0 1.0
Bending,64 38 37 47,1000000000.0,1.0 1.0
Bending,42 62 28 31,1000000000.0,1.0 1.0
Bending,28 62 42 29,1000000000.0,1.0 1.0
Bending,59 47 18 22,1000000000.0,1.0 1.0
Bending,38 47 64 22,1000000000.0,1.0 1.0
Bending,22 47 38 59,1000000000.0,1.0 1.0
Bending,56 42 16 12,1000000000.0,1.0 1.0
Bending,42 28 12 62,1000000000.0,1.0 1.0
Bending,42 12 56 28,1000000000.0,1.0 1.0
Bending,59 46 20 23,1000000000.0,1.0 1.0
Bending,59 22 23 47,1000000000.0,1.0 1.0
Bending,59 23 22 46,1000000000.0,1.0 1.0
Bending,56 40 17 14,1000000000.0,1.0 1.0
Bending,56 12 42 14,1000000000.0,1.0 1.0
Bending,56 14 40 12,1000000000.0,1.0 1.0
Bending,65 46 41 44,1000000000.0,1.0 1.0
Bending,41 46 65 23,1000000000.0,1.0 1.0
Bending,46 23 41 59,1000000000.0,1.0 1.0
Bending,40 65 41 44,1000000000.0,1.0 1.0
Bending,40 41 65 14,1000000000.0,1.0 1.0
Bending,40 14 56 41,1000000000.0,1.0 1.0
Bending,65 41 40 46,1000000000.0,1.0 1.0
Bending,24 11 48 34,1000000000.0,1.0 1.0
Bending,24 2 48 25,1000000000.0,1.0 1.0
Bending,24 48 2 11,1000000000.0,1.0 1.0
Bending,9 38 37 55,1000000000.0,1.0 1.0
Bending,38 22 55 47,1000000000.0,1.0 1.0
Bending,38 55 22 9,1000000000.0,1.0 1.0
Bending,1 28 49 29,1000000000.0,1.0 1.0
Bending,28 12 49 42,1000000000.0,1.0 1.0
Bending,49 28 1 12,1000000000.0,1.0 1.0
Bending,41 23 57 46,1000000000.0,1.0 1.0
Bending,41 14 40 57,1000000000.0,1.0 1.0
Bending,41 57 23 14,1000000000.0,1.0 1.0
Bending,9 11 54 10,1000000000.0,1.0 1.0
Bending,48 11 24 10,1000000000.0,1.0 1.0
Bending,10 11 48 9,1000000000.0,1.0 1.0
Bending,1 2 0 50,1000000000.0,1.0 1.0
Bending,48 2 0 24,1000000000.0,1.0 1.0
Bending,0 2 48 1,1000000000.0,1.0 1.0
Bending,9 55 38 10,1000000000.0,1.0 1.0
Bending,9 10 55 11,1000000000.0,1.0 1.0
Bending,1 49 0 28,1000000000.0,1.0 1.0
Bending,0 1 49 2,1000000000.0,1.0 1.0
Bending,22 23 21 59,1000000000.0,1.0 1.0
Bending,22 55 21 38,1000000000.0,1.0 1.0
Bending,21 22 55 23,1000000000.0,1.0 1.0
Bending,12 14 56 13,1000000000.0,1.0 1.0
Bending,49 12 28 13,1000000000.0,1.0 1.0
Bending,12 13 49 14,1000000000.0,1.0 1.0
Bending,57 23 21 41,1000000000.0,1.0 1.0
Bending,21 23 22 57,1000000000.0,1.0 1.0
Bending,57 14 41 13,1000000000.0,1.0 1.0
Bending,13 14 57 12,1000000000.0,1.0 1.0
Bending,48 10 26 11,1000000000.0,1.0 1.0
Bending,48 0 2 26,1000000000.0,1.0 1.0
Bending,48 26 0 10,1000000000.0,1.0 1.0
Bending,10 55 39 9,1000000000.0,1.0 1.0
Bending,21 55 22 39,1000000000.0,1.0 1.0
Bending,39 55 21 10,1000000000.0,1.0 1.0
Bending,0 49 1 27,1000000000.0,1.0 1.0
Bending,49 13 27 12,1000000000.0,1.0 1.0
Bending,49 27 0 13,1000000000.0,1.0 1.0
Bending,57 21 23 43,1000000000.0,1.0 1.0
Bending,57 13 43 14,1000000000.0,1.0 1.0
Bending,57 43 21 13,1000000000.0,1.0 1.0
Bending,10 26 48 39,1000000000.0,1.0 1.0
Bending,10 39 55 26,1000000000.0,1.0 1.0
Bending,0 26 48 27,1000000000.0,1.0 1.0
Bending,0 27 49 26,1000000000.0,1.0 1.0
Bending,21 39 55 43,1000000000.0,1.0 1.0
Bending,43 21 39 57,1000000000.0,1.0 1.0
Bending,27 13 49 43,1000000000.0,1.0 1.0
Bending,43 13 57 27,1000000000.0,1.0 1.0
Bending,26 39 10 61,1000000000.0,1.0 1.0
Bending,26 27 0 61,1000000000.0,1.0 1.0
Bending,26 61 39 27,1000000000.0,1.0 1.0
Bending,43 39 21 61,1000000000.0,1.0 1.0
Bending,61 39 26 43,1000000000.0,1.0 1.0
Bending,27 43 13 61,1000000000.0,1.0 1.0
Bending,27 61 26 43,1000000000.0,1.0 1.0
Bending,43 61 39 27,1000000000.0,1.0 1.0
SurfaceMaterial,0 1 2,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,3 4 5,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,6 7 8,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,9 10 11,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,12 13 14,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,15 16 17,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,18 19 20,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,21 22 23,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,24 2 25,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,26 27 0,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,1 28 29,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,25 5 30,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,29 31 3,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,4 32 33,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,30 8 34,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,33 35 6,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,7 36 37,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,34 11 24,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,37 38 9,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,10 39 26,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,40 14 41,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,42 28 12,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,13 27 43,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,44 17 40,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,45 32 15,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,16 31 42,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,46 20 44,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,47 36 18,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,19 35 45,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,41 23 46,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,43 39 21,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,22 38 47,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,48 0 2,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,0 49 1,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,2 1 50,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,50 3 5,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,3 51 4,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,5 4 52,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,52 6 8,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,6 53 7,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,8 7 54,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,54 9 11,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,9 55 10,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,11 10 48,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,56 12 14,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,12 49 13,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,14 13 57,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,58 15 17,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,15 51 16,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,17 16 56,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,59 18 20,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,18 53 19,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,20 19 58,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,57 21 23,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,21 55 22,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,23 22 59,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,60 24 25,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,24 48 2,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,25 2 50,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,48 26 0,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,26 61 27,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,0 27 49,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,50 1 29,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,1 49 28,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,29 28 62,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,60 25 30,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,25 50 5,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,30 5 52,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,50 29 3,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,29 62 31,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,3 31 51,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,52 4 33,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,4 51 32,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,33 32 63,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,60 30 34,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,30 52 8,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,34 8 54,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,52 33 6,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,33 63 35,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,6 35 53,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,54 7 37,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,7 53 36,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,37 36 64,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,60 34 24,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,34 54 11,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,24 11 48,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,54 37 9,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,37 64 38,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,9 38 55,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,48 10 26,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,10 55 39,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,26 39 61,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,65 40 41,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,40 56 14,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,41 14 57,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,56 42 12,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,42 62 28,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,12 28 49,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,57 13 43,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,13 49 27,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,43 27 61,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,65 44 40,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,44 58 17,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,40 17 56,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,58 45 15,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,45 63 32,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,15 32 51,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,56 16 42,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,16 51 31,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,42 31 62,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,65 46 44,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,46 59 20,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,44 20 58,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,59 47 18,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,47 64 36,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,18 36 53,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,58 19 45,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,19 53 35,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,45 35 63,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,65 41 46,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,41 57 23,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,46 23 59,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,57 43 21,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,43 61 39,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,21 39 55,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,59 22 47,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,22 55 38,27.5,1.0 1.0 35.0 5.0 0.0
SurfaceMaterial,47 38 64,27.5,1.0 1.0 35.0 5.0 0.0
Area,0 1 2,1000000000.0,1.0 1.0
Area,3 4 5,1000000000.0,1.0 1.0
Area,6 7 8,1000000000.0,1.0 1.0
Area,9 10 11,1000000000.0,1.0 1.0
Area,12 13 14,1000000000.0,1.0 1.0
Area,15 16 17,1000000000.0,1.0 1.0
Area,18 19 20,1000000000.0,1.0 1.0
Area,21 22 23,1000000000.0,1.0 1.0
Area,24 2 25,1000000000.0,1.0 1.0
Area,26 27 0,1000000000.0,1.0 1.0
Area,1 28 29,1000000000.0,1.0 1.0
Area,25 5 30,1000000000.0,1.0 1.0
Area,29 31 3,1000000000.0,1.0 1.0
Area,4 32 33,1000000000.0,1.0 1.0
Area,30 8 34,1000000000.0,1.0 1.0
Area,33 35 6,1000000000.0,1.0 1.0
Area,7 36 37,1000000000.0,1.0 1.0
Area,34 11 24,1000000000.0,1.0 1.0
Area,37 38 9,1000000000.0,1.0 1.0
Area,10 39 26,1000000000.0,1.0 1.0
Area,40 14 41,1000000000.0,1.0 1.0
Area,42 28 12,1000000000.0,1.0 1.0
Area,13 27 43,1000000000.0,1.0 1.0
Area,44 17 40,1000000000.0,1.0 1.0
Area,45 32 15,1000000000.0,1.0 1.0
Area,16 31 42,1000000000.0,1.0 1.0
Area,46 20 44,1000000000.0,1.0 1.0
Area,47 36 18,1000000000.0,1.0 1.0
Area,19 35 45,1000000000.0,1.0 1.0
Area,41 23 46,1000000000.0,1.0 1.0
Area,43 39 21,1000000000.0,1.0 1.0
Area,22 38 47,1000000000.0,1.0 1.0
Area,48 0 2,1000000000.0,1.0 1.0
Area,0 49 1,1000000000.0,1.0 1.0
Area,2 1 50,1000000000.0,1.0 1.0
Area,50 3 5,1000000000.0,1.0 1.0
Area,3 51 4,1000000000.0,1.0 1.0
Area,5 4 52,1000000000.0,1.0 1.0
Area,52 6 8,1000000000.0,1.0 1.0
Area,6 53 7,1000000000.0,1.0 1.0
Area,8 7 54,1000000000.0,1.0 1.0
Area,54 9 11,1000000000.0,1.0 1.0
Area,9 55 10,1000000000.0,1.0 1.0
Area,11 10 48,1000000000.0,1.0 1.0
Area,56 12 14,1000000000.0,1.0 1.0
Area,12 49 13,1000000000.0,1.0 1.0
Area,14 13 57,1000000000.0,1.0 1.0
Area,58 15 17,1000000000.0,1.0 1.0
Area,15 51 16,1000000000.0,1.0 1.0
Area,17 16 56,1000000000.0,1.0 1.0
Area,59 18 20,1000000000.0,1.0 1.0
Area,18 53 19,1000000000.0,1.0 1.0
Area,20 19 58,1000000000.0,1.0 1.0
Area,57 21 23,1000000000.0,1.0 1.0
Area,21 55 22,1000000000.0,1.0 1.0
Area,23 22 59,1000000000.0,1.0 1.0
Area,60 24 25,1000000000.0,1.0 1.0
Area,24 48 2,1000000000.0,1.0 1.0
Area,25 2 50,1000000000.0,1.0 1.0
Area,48 26 0,1000000000.0,1.0 1.0
Area,26 61 27,1000000000.0,1.0 1.0
Area,0 27 49,1000000000.0,1.0 1.0
Area,50 1 29,1000000000.0,1.0 1.0
Area,1 49 28,1000000000.0,1.0 1.0
Area,29 28 62,1000000000.0,1.0 1.0
Area,60 25 30,1000000000.0,1.0 1.0
Area,25 50 5,1000000000.0,1.0 1.0
Area,30 5 52,1000000000.0,1.0 1.0
Area,50 29 3,1000000000.0,1.0 1.0
Area,29 62 31,1000000000.0,1.0 1.0
Area,3 31 51,1000000000.0,1.0 1.0
Area,52 4 33,1000000000.0,1.0 1.0
Area,4 51 32,1000000000.0,1.0 1.0
Area,33 32 63,1000000000.0,1.0 1.0
Area,60 30 34,1000000000.0,1.0 1.0
Area,30 52 8,1000000000.0,1.0 1.0
Area,34 8 54,1000000000.0,1.0 1.0
Area,52 33 6,1000000000.0,1.0 1.0
Area,33 63 35,1000000000.0,1.0 1.0
Area,6 35 53,1000000000.0,1.0 1.0
Area,54 7 37,1000000000.0,1.0 1.0
Area,7 53 36,1000000000.0,1.0 1.0
Area,37 36 64,1000000000.0,1.0 1.0
Area,60 34 24,1000000000.0,1.0 1.0
Area,34 54 11,1000000000.0,1.0 1.0
Area,24 11 48,1000000000.0,1.0 1.0
Area,54 37 9,1000000000.0,1.0 1.0
Area,37 64 38,1000000000.0,1.0 1.0
Area,9 38 55,1000000000.0,1.0 1.0
Area,48 10 26,1000000000.0,1.0 1.0
Area,10 55 39,1000000000.0,1.0 1.0
Area,26 39 61,1000000000.0,1.0 1.0
Area,65 40 41,1000000000.0,1.0 1.0
Area,40 56 14,1000000000.0,1.0 1.0
Area,41 14 57,1000000000.0,1.0 1.0
Area,56 42 12,1000000000.0,1.0 1.0
Area,42 62 28,1000000000.0,1.0 1.0
Area,12 28 49,1000000000.0,1.0 1.0
Area,57 13 43,1000000000.0,1.0 1.0
Area,13 49 27,1000000000.0,1.0 1.0
Area,43 27 61,1000000000.0,1.0 1.0
Area,65 44 40,1000000000.0,1.0 1.0
Area,44 58 17,1000000000.0,1.0 1.0
Area,40 17 56,1000000000.0,1.0 1.0
Area,58 45 15,1000000000.0,1.0 1.0
Area,45 63 32,1000000000.0,1.0 1.0
Area,15 32 51,1000000000.0,1.0 1.0
Area,56 16 42,1000000000.0,1.0 1.0
Area,16 51 31,1000000000.0,1.0 1.0
Area,42 31 62,1000000000.0,1.0 1.0
Area,65 46 44,1000000000.0,1.0 1.0
Area,46 59 20,1000000000.0,1.0 1.0
Area,44 20 58,1000000000.0,1.0 1.0
Area,59 47 18,1000000000.0,1.0 1.0
Area,47 64 36,1000000000.0,1.0 1.0
Area,18 36 53,1000000000.0,1.0 1.0
Area,58 19 45,1000000000.0,1.0 1.0
Area,19 53 35,1000000000.0,1.0 1.0
Area,45 35 63,1000000000.0,1.0 1.0
Area,65 41 46,1000000000.0,1.0 1.0
Area,41 57 23,1000000000.0,1.0 1.0
Area,46 23 59,1000000000.0,1.0 1.0
Area,57 43 21,1000000000.0,1.0 1.0
Area,43 61 39,1000000000.0,1.0 1.0
Area,21 39 55,1000000000.0,1.0 1.0
Area,59 22 47,1000000000.0,1.0 1.0
Area,22 55 38,1000000000.0,1.0 1.0
Area,47 38 64,1000000000.0,1.0 1.0
